Locustag	Gene	Description	FeatureType	logFC	PValue	FDR	22_1970_37C_A	23_1970_37C_B	24_1970_37C_C	19_1968_37C_A	20_1968_37C_B	21_1968_37C_C
DN756_00005	dnaA	chromosomal replication initiator protein DnaA	CDS	0.218740361924052	0.0870263634071674	0.177238236811953	515.648695652138	418.097042338809	573.214190809065	641.229342489802	490.438163310866	622.159720199166
DN756_00010		DNA polymerase III subunit beta	CDS	0.295352321636111	0.00057987525580361	0.00299353128189338	295.239490650433	259.75531284626	302.612151397907	366.555666593867	319.177605596362	366.80504328766
DN756_00020	recF	DNA replication/repair protein RecF	CDS	0.559725195407075	3.13106527587388e-06	4.22324831486557e-05	175.929664581134	156.249592593829	206.58181543766	277.023391707434	238.148691658045	279.087147704923
DN756_00025	gyrB	DNA topoisomerase (ATP-hydrolyzing) subunit B	CDS	0.214421750001414	0.00466430045532912	0.0168486813562204	1188.59797777985	1288.64621714277	1138.79683174049	1411.93612866152	1348.68624436944	1434.85008931227
DN756_00030		sugar-phosphatase	CDS	0.0172278552084381	0.87024647300701	0.916980323635979	22.3967568235351	22.9033934175592	22.8946496329064	23.254084065526	23.1938719491027	22.5584263018703
DN756_00035		hypothetical protein	CDS	-0.314256014654887	0.493652333109737	0.634764069068395	0.941919679494469	0.8808997468292	0.847949986403942	0.729222148396287	1.04746518479819	0.335441283299186
DN756_00040		ornithine cyclodeaminase family protein	CDS	-0.238256486290837	0.0217689127600303	0.0593239894671303	54.1080526998489	69.4809675311532	62.7482989938917	50.3163282393438	57.0868525715013	50.4839131365276
DN756_00045		threonine/serine dehydratase	CDS	-0.198149407544118	0.0572328731325996	0.128158127316486	49.5031120445426	58.0292708223736	53.4208491434484	46.2650940815867	50.3531478120843	43.6073668288942
DN756_00050		DUF3748 domain-containing protein	CDS	-0.08142112040052	0.390689867180359	0.536681856501887	74.2023391957309	85.7776128474934	75.0435737967489	70.0863509291987	80.4303624041466	71.5328536635515
DN756_00055		YceK/YidQ family lipoprotein	CDS	-0.62311402758049	0.0133436786888452	0.0396843183574713	23.5479919873617	13.543833607499	20.7747746668966	9.47988792915173	15.5623398884302	12.4951878028947
DN756_00060		heat shock protein IbpA	CDS	-0.520762278886667	0.0878304897731214	0.178422384397122	51.1776359191995	64.4157939868853	59.356499048276	37.9195517166069	45.265459771636	38.6596079002312
DN756_00065	ibpB	heat shock chaperone IbpB	CDS	-0.363595239225344	0.273971262403111	0.418584621352732	118.158590905473	153.717005821695	115.639179395838	99.6603602808259	112.826964191119	88.5564987909852
DN756_00070		putative transporter	CDS	0.98964214994505	3.767694398091e-05	0.000313140741882833	50.0264007553729	70.5820922146897	56.7066553407636	97.6347432019473	143.128635608495	111.114925092856
DN756_00075		valine--pyruvate transaminase	CDS	-0.311419681602512	0.0474186201546572	0.110806191815535	37.5721294376127	32.4831781643268	39.2176868711823	32.1667992125918	24.6902507845287	31.2798996676491
DN756_00095		alpha-amylase	CDS	0.792828241147126	0.00271562446296152	0.0107604269026942	86.8659259978232	105.487744682797	132.492185375616	163.588835290234	181.884847446028	217.365951577873
DN756_00100		bifunctional glyoxylate/hydroxypyruvate reductase B	CDS	-0.257436664744578	0.0129275815776461	0.0385613490692853	143.590422251823	164.397915251999	150.723110083301	117.971938673888	149.413426717284	116.230404663168
DN756_00105		transcriptional regulator	CDS	-0.384832520263142	0.0531849955238574	0.1214704059684	11.3030361539336	15.3056331011574	12.6132560477586	8.58861641444516	10.998384440381	10.3986797822748
DN756_00110		hypothetical protein	CDS	-0.5575473704521	0.00797749957583426	0.0261735162168649	6.17480678779707	5.2853984809752	6.67760614293105	2.99791327674029	4.93805015690574	4.36073668288942
DN756_00115		OmpA family lipoprotein	CDS	0.065311018506892	0.733205218165717	0.818395125096646	12.140298091262	6.93708550627995	11.1293435715517	11.0193569090995	10.250195022668	10.3986797822748
DN756_00120		N-acetyltransferase	CDS	-0.258443179439913	0.287992170006027	0.433069306698253	9.20988131061258	4.1842737974387	8.16151861913794	6.23890060294601	5.38696380753354	6.45724470350934
DN756_00125	tag	DNA-3-methyladenine glycosylase I	CDS	0.145818807892294	0.253260702333396	0.397485000655533	19.5709977850517	16.9573201264621	17.1709872246798	20.1751461056306	20.1262953364795	19.1201531480536
DN756_00130		hypothetical protein	CDS	-1.25816696333176	0.0241471958338054	0.064446146908877	2.09315484332104	0.6606748101219	2.01388121770936	0.648197465241144	0.972646243026889	0.335441283299186
DN756_00135	glyQ	glycine--tRNA ligase subunit alpha	CDS	0.317251228414377	0.0117152334699734	0.0356880978239829	320.880637481116	303.029512909245	346.705550690912	427.89135174231	339.378719874613	442.195471709153
DN756_00140		glycine--tRNA ligase subunit beta	CDS	0.66261426424948	4.43421543082452e-07	8.45879381708715e-06	347.882334959957	325.272231516682	381.471500133474	582.081323786548	486.772035164072	600.691478068018
DN756_00145		hypothetical protein	CDS	0.800538141083907	1.92124836127379e-05	0.000183710005731098	10.5704319587713	8.808997468292	12.1892810545567	18.6356771256829	14.3652368200894	22.1391246977463
DN756_00150		DUF3053 domain-containing protein	CDS	0.221514004711153	0.00567307313397285	0.0198656739289294	153.114276788934	173.867587530413	163.654347375961	178.740451040246	192.958050828181	200.342306450439
DN756_00155		PTS mannitol transporter subunit IICBA	CDS	0.0961523023018961	0.463223896575591	0.608316793129032	134.485198683377	151.73498139133	109.385548246109	132.96150505759	158.466518671612	131.325262411632
DN756_00160		mannitol-1-phosphate 5-dehydrogenase	CDS	0.232578413536553	0.0511310088129643	0.117786556241941	105.808977329879	130.593387467429	99.4221359058622	122.590345613731	148.740056241343	123.106950970801
DN756_00165		MltR family transcriptional regulator	CDS	0.441305616170301	0.00436711869201571	0.0159914785011105	19.6756555272178	13.9842834809136	22.4706746397045	23.5781827981466	30.8254040097752	21.8036834144471
DN756_00170		YibL family ribosome-associated protein	CDS	-0.176256961485822	0.395061754169167	0.541065773402285	25.4318313463507	19.2696819618888	29.5722557758375	26.4140467085766	21.4730362883629	17.8622483356817
DN756_00175		hypothetical protein	CDS	-0.679460719529187	2.8683446609088e-05	0.000249795406773927	17.4778429417307	19.1595694935351	18.3369184559853	11.5055050080303	12.0458496251792	10.734121065574
DN756_00180		hypothetical protein	CDS	-0.578815698513241	0.291681972180191	0.436324862044005	2.4071280698192	0.8808997468292	0.847949986403942	0.648197465241144	1.49637883542598	0.587022245773576
DN756_00185		HAMP domain-containing protein	CDS	-0.8088576181968	0.00529029307405954	0.0187382087132471	3.87233646014393	3.0831491139022	3.81577493881774	2.02561707887858	2.02011142782508	2.09650802061992
DN756_00190		superoxide dismutase [Mn]	CDS	-0.045838852528137	0.693876439425389	0.793154386688931	478.704512667522	560.142126515018	525.199022828942	462.731965499022	494.478386166516	557.922714447372
DN756_00195		sulfurtransferase FdhD	CDS	-0.0833274953598375	0.386671242707841	0.533519905759169	66.353008533277	69.8113049362141	67.9419926606159	59.2290433864096	70.5542620903351	62.8113802977727
DN756_00200		sulfate ABC transporter substrate-binding protein	CDS	-0.00224710792138943	0.983212307291733	0.98963530226399	2365.57894617927	2663.8408344115	2117.33111605064	2234.49871205253	2596.14246052231	2304.90091786954
DN756_00205	fdnG	formate dehydrogenase-N subunit alpha	CDS	0.176687207289677	0.0722296719038621	0.154568411136149	5984.74832802352	6889.73714488788	5609.71912880358	7135.43872205767	7280.63122376512	6476.28099633657
DN756_00210	fdxH	formate dehydrogenase subunit beta	CDS	0.0940214864928272	0.238384149574855	0.379859547811006	845.006610248704	966.787472145047	854.945573791775	993.362615482053	964.490978373817	888.416238817895
DN756_00215		formate dehydrogenase cytochrome b556 subunit	CDS	0.147692268050638	0.079108575341956	0.165142758113536	603.561199071622	648.782663539706	696.060945089336	754.501849540692	693.646409161714	710.296917386027
DN756_00220	fdhE	formate dehydrogenase accessory protein FdhE	CDS	0.0466985930873236	0.506697711351027	0.6452101181412	633.179340104615	672.677069172448	639.884258490075	657.353254437675	659.379333830459	693.021691296119
DN756_00225		L-selenocysteinyl-tRNA(Sec) synthase	CDS	0.106166639060117	0.0988731220429785	0.19579126391704	621.039042013353	602.535426831173	644.018014673794	665.94187085212	668.956158377186	675.327163602087
DN756_00230	selB	selenocysteinyl-tRNA-specific translation elongation factor SelB	CDS	0.340883032998753	0.000226067207420438	0.00137215944382769	490.844810758784	478.108337591548	493.400898338794	593.991952210353	630.274765481424	627.862222015252
DN756_00235		Tn3 family transposase	CDS	-0.662770105919802	0.127093050751094	0.236257429841709	2.09315484332104	1.43146208859745	1.16593123130542	1.05332088101686	0.823008359484291	1.09018417072236
DN756_00240		hypothetical protein	CDS	0.0440418338499093	0.789194670916972	0.858174226844026	23.8619652138599	15.1955206328037	27.7703620547291	24.7935530454738	20.6500279288786	23.5647501517678
DN756_00245		DUF4225 domain-containing protein	CDS	0.225558387124803	0.633152175708977	0.748396814289392	0.941919679494469	0.99101221518285	0.847949986403942	1.05332088101686	1.42155989365468	0.75474288742317
DN756_00255		hypothetical protein	CDS	0.139912155650432	0.710041634208739	0.803547991106581	3.45370549147972	0.99101221518285	2.33186246261084	2.34971581149915	2.24456825313897	2.93511122886788
DN756_00260	mdfA	MdfA family multidrug efflux MFS transporter	CDS	0.164651078487354	0.268011070269802	0.412331730102081	128.83368060641	107.139431708101	126.87451671569	146.816725877119	108.113370859527	151.954901334531
DN756_00265		transposase	CDS	0.209863463226467	0.462005549511576	0.607215955165149	6.69809549862733	6.93708550627995	6.78359989123154	6.31992528610116	9.0530919543272	8.21831144083007
DN756_00270		hypothetical protein	CDS	0.530514765062533	0.290006472281303	0.43511832507824	0.732604195162364	0.55056234176825	1.05993748300493	1.21537024732715	1.57119777719728	0.587022245773576
DN756_00275		acyltransferase	CDS	-0.139551479770929	0.266596613035203	0.41139677650964	33.6997929774688	29.6202539871319	34.6599556942611	31.0324536484198	26.8600000958964	31.1121790259995
DN756_00280		fimbrial protein	CDS	1.01882999719823	0.141574510476634	0.256279931753004	0.104657742166052	0.11011246835365	1.05993748300493	0.648197465241144	0.89782730125559	1.09018417072236
DN756_00285		fimbrial biogenesis outer membrane usher protein	CDS	-0.146584209390303	0.514809225423002	0.651809657725837	8.79125034194837	5.0651735442679	4.98170617012316	5.18557972192915	7.10779946827342	4.69617796618861
DN756_00290		molecular chaperone	CDS	0.128860620216013	0.701502574415447	0.798357759405762	2.30247032765315	4.29438626579235	0.953943734704435	3.15996264305058	2.54384402022417	2.5158096247439
DN756_00295		fimbrial protein	CDS	0.203370640128215	0.372779477139608	0.519608415247484	3.66302097581182	5.7258483543898	5.29968741502464	5.67172782086001	6.73370475941692	4.44459700371422
DN756_00300	xylB	xylulokinase	CDS	0.0502330156301966	0.579131421012407	0.706025706809404	143.485764509657	164.067577846939	152.948978797611	141.46909678888	169.090808403136	166.211155874747
DN756_00305	xylA	xylose isomerase	CDS	0.569092358724001	1.94086736110209e-05	0.000184682058160925	21.7688103705388	20.5910315821326	22.7886558846059	34.4354903409358	31.7232313110308	30.525156780226
