Locustag	Gene	Description	FeatureType	logFC	PValue	FDR	7_1968_26C_A	8_1968_26C_B	9_1968_26C_C	4_1276_26C_A	5_1276_26C_B	6_1276_26C_C
DN756_00005	dnaA	chromosomal replication initiator protein DnaA	CDS	0.00614754455037393	0.960475563518986	0.986664942419151	396.03263175577	390.736036033395	368.879379694798	391.293828736199	389.006571070956	380.301049735084
DN756_00010		DNA polymerase III subunit beta	CDS	-0.103989158140138	0.176447457907219	0.532235247524321	293.013674519347	315.692213042309	291.210568217232	275.384522981861	300.266911040397	261.587809209981
DN756_00020	recF	DNA replication/repair protein RecF	CDS	0.0173524554165581	0.853140279821747	0.960022460945483	233.527662466819	237.563154281335	205.186187778754	228.321347972987	230.594092341121	225.563879498836
DN756_00025	gyrB	DNA topoisomerase (ATP-hydrolyzing) subunit B	CDS	-0.0765300635081497	0.276879788198762	0.650317654215441	1420.72425452121	1484.4521164585	1344.29710623396	1299.98281712409	1382.70439579118	1347.19030118311
DN756_00030		sugar-phosphatase	CDS	-0.114290443134357	0.270002095495285	0.646134046925992	30.373918275306	29.4912242709831	35.0364198474596	27.2786555783918	30.9656971996781	29.3076038327955
DN756_00035		hypothetical protein	CDS	0.605890769715961	0.241666365501292	0.619792228039804	0.180260642583418	0.635195599682714	0.56969788369853	0.899296337749182	0.788478400917729	0.436125057035647
DN756_00040		ornithine cyclodeaminase family protein	CDS	-0.164737129417343	0.0983096207222694	0.393188110198681	79.044291772829	79.217965503287	77.6688114775663	70.3449579750471	69.7444985539045	70.3905842055534
DN756_00045		threonine/serine dehydratase	CDS	-0.0820705773451986	0.406219154706054	0.749448255394107	73.5463421740347	73.7734317917209	86.4991286748935	76.7399541545968	74.1886495408954	69.9544591485177
DN756_00050		DUF3748 domain-containing protein	CDS	-0.0497271684385312	0.595890070832777	0.863340189423547	87.6066722955414	90.5607440690498	84.9799343183641	83.7344812259794	87.5927823564968	82.8637608367729
DN756_00055		YceK/YidQ family lipoprotein	CDS	-0.00703116928483099	0.977768391994396	0.994392567942229	7.21042570333674	8.52976948145359	11.9636555576691	8.69319793157542	9.53342066564163	9.24585120915571
DN756_00060		heat shock protein IbpA	CDS	0.317412884232406	0.268754602824104	0.644155199906467	84.8126323354984	96.0052777806159	84.0304378455332	101.720407980963	78.131041545484	150.463144677298
DN756_00065	ibpB	heat shock chaperone IbpB	CDS	0.526441094511351	0.117626517454812	0.433896711716369	134.204048403355	141.194907586615	124.289088293563	182.856922009	144.721626495718	248.416832487504
DN756_00070		putative transporter	CDS	0.0683039551078962	0.711493480530367	0.906983352053678	125.731798201934	126.222439879808	141.664873746368	136.892886968487	155.258565126164	120.370515741838
DN756_00075		valine--pyruvate transaminase	CDS	-0.0524736761126677	0.730749320072795	0.913379649364	31.1850911669314	24.954112844678	27.5353977120956	28.6775609926683	28.4569022876671	23.5507530799249
DN756_00095		alpha-amylase	CDS	0.507433388987041	0.0380179117501887	0.228335463974896	110.589904224927	116.240794741937	132.644657254474	145.686006715367	146.370263152182	218.934778631895
DN756_00100		bifunctional glyoxylate/hydroxypyruvate reductase B	CDS	-0.0643391058385773	0.505741585675742	0.814309000087228	186.750025716422	193.825400131754	197.305367054258	184.255827423277	189.736575202657	178.636823361801
DN756_00105		transcriptional regulator	CDS	0.0539674377882804	0.769343111033866	0.928443850707023	13.339287551173	12.2502008510238	17.2808358055221	13.0897578050159	18.4217226396233	12.7348516654409
DN756_00110		hypothetical protein	CDS	0.437433241867694	0.0362263054534974	0.221561190300322	3.60521285166837	3.99265805514849	3.60808659675736	4.99609076527323	4.80255026013526	5.40795070724202
DN756_00115		OmpA family lipoprotein	CDS	0.136170394374646	0.446487298335329	0.776582888869621	18.3865855435087	14.9724677068068	14.6222456815956	15.5878031876525	21.9340355164386	15.0027019620262
DN756_00120		N-acetyltransferase	CDS	-0.185394067051643	0.447845581248546	0.776653419256137	5.94860120525281	6.07972931124883	7.12122354623163	5.99530891832788	6.02110778882629	4.79737562739211
DN756_00125	tag	DNA-3-methyladenine glycosylase I	CDS	0.0892918020675908	0.466188644151557	0.79150464188832	22.9832319293859	22.4133304459472	25.6364047664339	24.081157488617	25.9481073756562	25.4697033308818
DN756_00130		hypothetical protein	CDS	0.101858866799556	0.820395843570341	0.947440592560011	1.08156385550051	2.08707125610035	1.6141440038125	1.89851449080383	2.15039563886653	1.04670013688555
DN756_00135	glyQ	glycine--tRNA ligase subunit alpha	CDS	-0.145606660374086	0.222776012649202	0.597719310351928	343.666915085287	339.920388058778	315.042929685287	322.747463436651	303.492504498697	276.590511172007
DN756_00140		glycine--tRNA ligase subunit beta	CDS	-0.160772993826465	0.109517221335807	0.418307500377593	554.21134562272	594.452339074494	498.865446825346	496.81126569877	534.158276694447	442.754157902588
DN756_00145		hypothetical protein	CDS	-0.0270018392555278	0.855677963637663	0.96044996422877	16.0431971899242	16.3336011346984	14.8121449761618	17.6861613090672	13.1174133970859	15.7005020532833
DN756_00150		DUF3053 domain-containing protein	CDS	-0.138450285944157	0.0691327421320482	0.322029959280215	201.531398408262	197.092120358694	205.945784957019	192.449416278325	186.726021308244	170.088772243902
DN756_00155		PTS mannitol transporter subunit IICBA	CDS	0.295970861529481	0.0345747921547157	0.216416589643423	59.215621088653	70.9604227074118	54.6909968350589	75.8406578168477	58.7058009410564	92.7201871257785
DN756_00160		mannitol-1-phosphate 5-dehydrogenase	CDS	0.177131569724069	0.136999800734396	0.465873157205914	64.3530494022804	76.7679253330823	65.8001055671802	76.140423262764	66.7339446594914	91.2373619318573
DN756_00165		MltR family transcriptional regulator	CDS	0.194017125038516	0.177961435956152	0.533218782677895	20.2793222906346	20.5984858754252	18.230332278353	22.2825648131186	22.0773952256964	23.2890780457035
DN756_00170		YibL family ribosome-associated protein	CDS	0.0350706201555694	0.86346390884358	0.963083523949043	24.0647957848864	19.1466102190075	28.6747934794927	22.9820175202569	28.8153015608115	21.6318028289681
DN756_00175		hypothetical protein	CDS	-0.128473154526199	0.325361093732862	0.688791646864081	20.1891919693429	16.7873122773289	20.414174165864	15.9874904488743	18.2783629303655	18.1428023726829
DN756_00180		hypothetical protein	CDS	-0.468926802275679	0.42023156120694	0.7607083751446	1.89273674712589	0.635195599682714	0.664647530981618	1.29898359897104	0.64511869165996	0.436125057035647
DN756_00185		HAMP domain-containing protein	CDS	-0.369681534810944	0.171683090756825	0.523809947884112	2.61377931745957	2.81300908430916	3.70303624404045	2.69788901324754	2.36543520275319	2.00617526236397
DN756_00190		superoxide dismutase [Mn]	CDS	0.0757919081170791	0.514216455618651	0.820697657851919	2172.95191602182	2294.96170165365	1894.91011082859	2317.48666237964	2129.10672204175	2259.56392050169
DN756_00195		sulfurtransferase FdhD	CDS	0.104099769493638	0.279189627176551	0.651767859247821	65.1642222939058	63.6103021967975	76.6243653574523	74.1419869566547	77.6292825630818	68.9077590116322
DN756_00200		sulfate ABC transporter substrate-binding protein	CDS	0.00190276354920655	0.985787639275154	0.995709436846517	1935.18812845429	2165.29105708985	1823.0332278353	2024.91558716524	1910.26812585977	1996.23161106356
DN756_00205	fdnG	formate dehydrogenase-N subunit alpha	CDS	-0.0465153143258345	0.62521966950932	0.868997209574859	4644.1450651979	5057.69959135935	4234.56436953117	4623.18255055324	4400.06787639407	4471.06685971804
DN756_00210	fdxH	formate dehydrogenase subunit beta	CDS	-0.0191489794983346	0.807773559391666	0.942718883001578	710.31706209996	752.253074481386	657.146508846254	714.141213988156	692.785794988168	684.890789568779
DN756_00215		formate dehydrogenase cytochrome b556 subunit	CDS	0.0301009677963286	0.712237255003916	0.906983352053678	533.932023332085	561.240683433941	506.936166844409	545.772955198448	562.471819272856	527.624094001725
DN756_00220	fdhE	formate dehydrogenase accessory protein FdhE	CDS	-0.0388287950790431	0.580588812749977	0.856005654677426	562.593465502849	613.598949293502	518.330124518379	563.259272876904	548.135848347079	538.178320381988
DN756_00225		L-selenocysteinyl-tRNA(Sec) synthase	CDS	-0.07784516898481	0.220913432146714	0.596749298165702	485.171519513271	496.0877633522	485.477546558431	441.054892758321	500.253705454984	448.249333621238
DN756_00230	selB	selenocysteinyl-tRNA-specific translation elongation factor SelB	CDS	-0.108406995358907	0.182092899024769	0.539661602255139	424.423682962659	458.157511828289	397.174374585159	376.705243701602	428.072091843698	382.219999986041
DN756_00235		Tn3 family transposase	CDS	-0.365939832736532	0.392070637050241	0.739403135931006	2.07299738970931	0.90742228526102	1.04444612011397	0.699452707138252	1.00351796480438	1.39560018251407
DN756_00240		hypothetical protein	CDS	0.178620494662098	0.26313941604422	0.639645934874481	36.0521285166837	30.0356776421398	36.3657149094228	40.6681788293241	38.8504812088554	36.4600547681801
DN756_00245		DUF4225 domain-containing protein	CDS	-0.00375729942433726	0.993411976399428	0.999121460351472	0.630912249041965	1.27039119936543	1.70909365109559	0.599530891832788	1.64863665646434	1.22115015969981
DN756_00255		hypothetical protein	CDS	-0.120419742929927	0.745756390931409	0.921214955926989	1.9828670684176	2.26855571315255	3.13333836034192	1.99843630610929	2.93887403978426	1.74450022814259
DN756_00260	mdfA	MdfA family multidrug efflux MFS transporter	CDS	-0.174909801193612	0.251869370456366	0.630921293300221	66.7865680771565	63.0658488256409	66.0849545090295	58.6541055843077	63.0065922187894	51.8116567758348
DN756_00265		transposase	CDS	0.048451872300239	0.854822940629309	0.960051828437396	10.3649869485466	7.62234719619257	12.7232527359338	9.39265063871368	11.755496159137	10.4670013688555
DN756_00270		hypothetical protein	CDS	0.449676683203467	0.314133498023657	0.681700321279941	1.17169417679222	0.45371114263051	1.6141440038125	2.39812356733115	0.860158255546613	1.30837517110694
DN756_00275		acyltransferase	CDS	-0.0995516875026952	0.420868136185097	0.760975323092786	35.7817375528086	34.2098201543404	34.6566212583272	34.4730262803853	29.8188195256159	33.4944043803377
