Locustag	Gene	Description	FeatureType	logFC	PValue	FDR	22_1970_37C_A	23_1970_37C_B	24_1970_37C_C	16_1276_37C_A	17_1276_37C_B	18_1276_37C_C
DN756_00005	dnaA	chromosomal replication initiator protein DnaA	CDS	-0.040597986370071	0.743605149296754	0.891249193199037	515.648695652138	418.097042338809	573.214190809065	616.279410965956	417.11597462272	432.109768228504
DN756_00010		DNA polymerase III subunit beta	CDS	0.094016333012057	0.220925824435418	0.489507108787768	295.239490650433	259.75531284626	302.612151397907	320.52520495556	305.246482295396	289.64037855195
DN756_00020	recF	DNA replication/repair protein RecF	CDS	0.167983025787745	0.084323028228756	0.295106092054567	175.929664581134	156.249592593829	206.58181543766	215.565297797215	191.750454538434	198.123203448899
DN756_00025	gyrB	DNA topoisomerase (ATP-hydrolyzing) subunit B	CDS	-0.0876336671246413	0.215241312862067	0.483327746258655	1188.59797777985	1288.64621714277	1138.79683174049	1146.49400234104	1094.29689182867	1162.16971824412
DN756_00030		sugar-phosphatase	CDS	0.01507654738686	0.887886193956181	0.95324200661486	22.3967568235351	22.9033934175592	22.8946496329064	24.5405710479994	20.9642344264452	23.5079959942126
DN756_00035		hypothetical protein	CDS	-0.286794064121938	0.550530878985594	0.784142060040712	0.941919679494469	0.8808997468292	0.847949986403942	0.576069742910783	0.63254155597033	0.984055646269366
DN756_00040		ornithine cyclodeaminase family protein	CDS	-0.398069154021141	0.000455694842262337	0.0140424118315609	54.1080526998489	69.4809675311532	62.7482989938917	40.7857377980834	48.3442474920181	52.1549492522764
DN756_00045		threonine/serine dehydratase	CDS	-0.243543216429074	0.0228186259119699	0.140873094473424	49.5031120445426	58.0292708223736	53.4208491434484	40.6705238495013	48.9767890479884	46.141275858408
DN756_00050		DUF3748 domain-containing protein	CDS	-0.211801605114427	0.0334173825779879	0.178578109635763	74.2023391957309	85.7776128474934	75.0435737967489	58.7591137768999	68.947029600766	75.1162476652283
DN756_00055		YceK/YidQ family lipoprotein	CDS	1.11881341080922	4.73226890604378e-05	0.00300912210120816	23.5479919873617	13.543833607499	20.7747746668966	29.1491289912856	43.0128258059824	53.5763629635544
DN756_00060		heat shock protein IbpA	CDS	-0.0818653768037266	0.778734549629144	0.905352607657899	51.1776359191995	64.4157939868853	59.356499048276	45.2790817927876	62.440887882214	57.2939065161275
DN756_00065	ibpB	heat shock chaperone IbpB	CDS	-0.269757931759435	0.414534019093964	0.684228792950317	118.158590905473	153.717005821695	115.639179395838	99.7752794721476	96.5077688251875	125.193746108714
DN756_00070		putative transporter	CDS	0.018127678960442	0.924695522160818	0.968673652129141	50.0264007553729	70.5820922146897	56.7066553407636	41.7074493867407	70.9350173481013	66.4784258813083
DN756_00075		valine--pyruvate transaminase	CDS	-0.225357507190889	0.147002874554225	0.394965469794919	37.5721294376127	32.4831781643268	39.2176868711823	40.9009517466656	27.6511023038458	25.1480887379949
DN756_00095		alpha-amylase	CDS	0.910037483283791	0.000897448017595424	0.0188229149659019	86.8659259978232	105.487744682797	132.492185375616	180.194615582493	202.865113307627	227.316854288224
DN756_00100		bifunctional glyoxylate/hydroxypyruvate reductase B	CDS	-0.234841792922904	0.0223941683425812	0.139736819907135	143.590422251823	164.397915251999	150.723110083301	110.02932089596	127.502305067734	152.200606622995
DN756_00105		transcriptional regulator	CDS	-0.060154800601247	0.754131935122319	0.896177903743819	11.3030361539336	15.3056331011574	12.6132560477586	11.4061809096335	13.7351880724986	12.3553653364932
DN756_00110		hypothetical protein	CDS	-0.0797867689600324	0.680754555443382	0.857254606960813	6.17480678779707	5.2853984809752	6.67760614293105	5.18462768619705	6.95795711567363	4.92027823134683
DN756_00115		OmpA family lipoprotein	CDS	-0.0925590197726078	0.639822480039505	0.838046368070333	12.140298091262	6.93708550627995	11.1293435715517	8.18019034933312	8.94594486300895	11.2619701739716
DN756_00120		N-acetyltransferase	CDS	-0.100676817313818	0.6800204924516	0.857254606960813	9.20988131061258	4.1842737974387	8.16151861913794	6.79762296634724	8.31340330703862	4.92027823134683
DN756_00125	tag	DNA-3-methyladenine glycosylase I	CDS	0.127755527696977	0.322562678579046	0.597812456682603	19.5709977850517	16.9573201264621	17.1709872246798	15.7843109557555	19.8798774733532	22.9612984129519
DN756_00130		hypothetical protein	CDS	0.121708587645072	0.796243089341811	0.911357090258084	2.09315484332104	0.6606748101219	2.01388121770936	1.49778133156804	2.62052930330565	0.984055646269366
DN756_00135	glyQ	glycine--tRNA ligase subunit alpha	CDS	-0.00434150549456745	0.970590734034819	0.988388640801083	320.880637481116	303.029512909245	346.705550690912	411.659438284046	275.155576847094	281.221235800534
DN756_00140		glycine--tRNA ligase subunit beta	CDS	0.220871471602312	0.0321443901324872	0.174722424519327	347.882334959957	325.272231516682	381.471500133474	448.988757624664	384.675629109385	395.590369800285
DN756_00145		hypothetical protein	CDS	0.388343198843458	0.0202103504934927	0.131861016411941	10.5704319587713	8.808997468292	12.1892810545567	14.6321714699339	13.7351880724986	13.0114024340061
DN756_00150		DUF3053 domain-containing protein	CDS	-0.231395919135386	0.00429848083034631	0.0517108534725746	153.114276788934	173.867587530413	163.654347375961	129.154836360598	146.930367143965	141.704013062789
DN756_00155		PTS mannitol transporter subunit IICBA	CDS	-0.133677298504614	0.313096237744234	0.589658769399407	134.485198683377	151.73498139133	109.385548246109	114.177023044917	118.556360204725	127.817894498765
DN756_00160		mannitol-1-phosphate 5-dehydrogenase	CDS	0.0322882588798933	0.779373749593986	0.905352607657899	105.808977329879	130.593387467429	99.4221359058622	107.264186129988	115.032200107176	121.038844491132
DN756_00165		MltR family transcriptional regulator	CDS	0.407267448232091	0.00852499672385694	0.0766446583315588	19.6756555272178	13.9842834809136	22.4706746397045	25.4622826366566	25.2112991593889	23.8360145429691
DN756_00170		YibL family ribosome-associated protein	CDS	0.457795476548822	0.033242162533001	0.178492813592791	25.4318313463507	19.2696819618888	29.5722557758375	24.1949292022529	38.3139456759171	39.3622258507746
DN756_00175		hypothetical protein	CDS	-0.523184337787927	0.000654474815559178	0.0173630868286759	17.4778429417307	19.1595694935351	18.3369184559853	10.9453251153049	14.3677296284689	12.7927234015018
DN756_00180		hypothetical protein	CDS	-0.248560224855921	0.649870844455105	0.842518641711051	2.4071280698192	0.8808997468292	0.847949986403942	0.69128369149294	1.62653542963799	1.09339516252152
DN756_00185		HAMP domain-containing protein	CDS	-0.323018547326363	0.229259320956231	0.499137412907968	3.87233646014393	3.0831491139022	3.81577493881774	1.84342317731451	2.71089238272999	4.04556210132962
DN756_00190		superoxide dismutase [Mn]	CDS	-0.207967639281544	0.0835990862422329	0.294647820185932	478.704512667522	560.142126515018	525.199022828942	443.228060195557	446.574338515053	464.255586006636
DN756_00195		sulfurtransferase FdhD	CDS	0.00923325714508988	0.923346636669003	0.968051982856851	66.353008533277	69.8113049362141	67.9419926606159	58.4134719311534	72.8326420160123	74.0228525027068
DN756_00200		sulfate ABC transporter substrate-binding protein	CDS	0.142637705873238	0.189721685806035	0.452107998004582	2365.57894617927	2663.8408344115	2117.33111605064	2241.8330115116	2660.01796901409	2987.48360255754
DN756_00205	fdnG	formate dehydrogenase-N subunit alpha	CDS	0.0970640911466711	0.312012577800197	0.589428047561913	5984.74832802352	6889.73714488788	5609.71912880358	6275.35813742432	6440.08630749278	7055.13228617009
DN756_00210	fdxH	formate dehydrogenase subunit beta	CDS	0.0632139265059312	0.424519971320309	0.692161520373441	845.006610248704	966.787472145047	854.945573791775	874.704297635733	939.053121377667	972.356318030386
DN756_00215		formate dehydrogenase cytochrome b556 subunit	CDS	0.117402770131369	0.158195184020657	0.408594395349292	603.561199071622	648.782663539706	696.060945089336	656.489079021128	736.459097308313	720.54741210168
DN756_00220	fdhE	formate dehydrogenase accessory protein FdhE	CDS	0.198307523860579	0.00855221225017643	0.0766446583315588	633.179340104615	672.677069172448	639.884258490075	794.40017547397	723.89862926833	714.205720159055
DN756_00225		L-selenocysteinyl-tRNA(Sec) synthase	CDS	0.091248346962521	0.153351733942481	0.40336641245803	621.039042013353	602.535426831173	644.018014673794	664.208413576133	668.957876978336	656.365116061667
DN756_00230	selB	selenocysteinyl-tRNA-specific translation elongation factor SelB	CDS	0.230073328473697	0.00750082708057353	0.0713736657595666	490.844810758784	478.108337591548	493.400898338794	520.306191797019	589.619093243772	605.19422245566
DN756_00235		Tn3 family transposase	CDS	-0.365390779552145	0.397755006400012	0.67043615643319	2.09315484332104	1.43146208859745	1.16593123130542	1.84342317731451	1.26508311194066	0.546697581260759
DN756_00240		hypothetical protein	CDS	-0.0591768365005566	0.72420779646413	0.882351422946196	23.8619652138599	15.1955206328037	27.7703620547291	18.6646596703094	21.8678652206886	23.6173355104648
DN756_00245		DUF4225 domain-containing protein	CDS	-0.147646541218178	0.77521524582041	0.905352607657899	0.941919679494469	0.99101221518285	0.847949986403942	0.69128369149294	0.542178476545997	1.31207419502582
DN756_00255		hypothetical protein	CDS	0.565985237762273	0.138656947128048	0.385905655484058	3.45370549147972	0.99101221518285	2.33186246261084	2.30427897164313	3.79524933582198	3.93622258507746
DN756_00260	mdfA	MdfA family multidrug efflux MFS transporter	CDS	-0.260459810451145	0.0884787211811184	0.300887739432564	128.83368060641	107.139431708101	126.87451671569	130.998259537912	82.7725807526889	89.5490638105123
DN756_00265		transposase	CDS	0.45888563006233	0.117943987990706	0.356598741382047	6.69809549862733	6.93708550627995	6.78359989123154	5.18462768619705	9.66884949840362	13.1207419502582
DN756_00270		hypothetical protein	CDS	0.709887924445116	0.169163620725225	0.424604927710058	0.732604195162364	0.55056234176825	1.05993748300493	1.49778133156804	0.993993873667661	1.42141371127797
DN756_00275		acyltransferase	CDS	0.151341581289188	0.230565286310778	0.501035380698554	33.6997929774688	29.6202539871319	34.6599556942611	43.8965144098017	34.8801486577925	30.1777064855939
DN756_00280		fimbrial protein	CDS	1.06750566541651	0.137597375697556	0.384658120756741	0.104657742166052	0.11011246835365	1.05993748300493	1.26735343440372	0.542178476545997	0.984055646269366
DN756_00285		fimbrial biogenesis outer membrane usher protein	CDS	-0.145365438790582	0.528840152398227	0.768672692690877	8.79125034194837	5.0651735442679	4.98170617012316	4.72377189186842	6.95795711567363	5.24829678010328
DN756_00290		molecular chaperone	CDS	-0.505853049637547	0.179074767178701	0.439836613928802	2.30247032765315	4.29438626579235	0.953943734704435	1.84342317731451	1.98798774733532	1.42141371127797
DN756_00295		fimbrial protein	CDS	-0.389203653410181	0.117933920523956	0.356598741382047	3.66302097581182	5.7258483543898	5.29968741502464	3.4564184574647	3.88561241524631	3.82688306882531
DN756_00300	xylB	xylulokinase	CDS	-0.0117936019447728	0.896438564802044	0.958146448931961	143.485764509657	164.067577846939	152.948978797611	136.182887224109	149.73162260612	170.788324385861
DN756_00305	xylA	xylose isomerase	CDS	0.0918835725614541	0.414410827593796	0.684228792950317	21.7688103705388	20.5910315821326	22.7886558846059	20.9689386419525	22.7714960149319	25.6947863192557
DN756_00310		D-xylose ABC transporter substrate-binding protein	CDS	-0.0992019514580188	0.773333871720614	0.905032798600514	3.45370549147972	3.63371145567045	2.01388121770936	2.41949292022529	1.80726158848666	4.37358065008607
DN756_00315		xylose ABC transporter ATP-binding protein	CDS	-0.403102722265669	0.105804595931736	0.334005682665511	4.60494065530629	5.17528601262155	5.72366240822661	3.22599056030039	3.97597549467065	4.48292016633822
